"","100-CA1-1","100-CA1-2","100-CA1-3","100-CA3-1","100-CA3-4","100-DG-2","100-DG-3","101-CA1-1","101-CA1-2","101-CA1-3","101-CA3-1","101-CA3-4","101-DG-3","101-DG-4"
"Scap-003_597",0,4,0,22,0,0,9,0,0,0,0,16,54,0
"Scap-005_362",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn23-001_5346",39,35,41,41,28,33,38,26,16,49,34,29,0,54
"Ptpn23-004_746",11,16,0,21,18,5,10,15,6,0,0,0,0,0
"Ngp-001_1222",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klhl18-001_4530",6,9,10,0,4,0,5,9,0,0,9,13,0,0
"Klhl18-003_4638",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klhl18-002_4225",11,0,5,15,0,12,0,0,13,0,0,0,0,0
"Klhl18-005_4538",0,4,0,0,10,0,7,0,0,0,1,6,0,0
"Klhl18-007_648",0,3,0,0,6,3,0,3,13,0,8,4,0,0
"Kif9-005_453",0,0,0,0,0,11,0,0,0,0,0,0,0,0
"Kif9-002_3184",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Kif9-003_2956",0,4,3,0,0,5,0,0,0,0,2,0,0,0
"Kif9-004_2233",2,1,0,0,0,0,0,0,0,0,0,0,0,2
"Kif9-001_2713",0,0,0,5,2,0,2,0,0,0,0,0,0,0
"Setd2-001_8350",15,15,18,17,6,6,19,7,0,0,6,5,3,7
"Setd2-008_7442",0,0,0,0,0,0,0,0,0,11,2,0,0,1
"Setd2-006_713",0,0,0,0,1,7,0,0,0,0,0,0,0,0
"Setd2-007_2910",15,3,7,0,12,3,11,5,22,0,2,11,8,5
"Setd2-005_1173",0,0,0,0,0,6,0,0,0,0,2,0,0,0
"Setd2-009_767",0,0,9,0,4,15,2,5,0,0,0,0,0,4
"Nradd-001_1223",0,0,2,0,2,0,1,0,0,0,0,0,0,0
"Nradd-005_799",5,1,0,0,0,0,2,0,0,0,5,0,0,39
"Nradd-002_354",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nbeal2-001_8782",0,3,0,0,0,5,0,0,0,0,0,0,0,0
"Nbeal2-201_8803",0,0,2,0,0,0,11,0,0,0,0,0,0,0
"Nbeal2-010_8599",0,0,0,1,3,1,0,2,1,0,0,0,0,0
"Nbeal2-004_3303",5,2,2,0,1,4,8,2,0,0,0,5,0,9
"Nbeal2-003_6180",0,0,0,5,0,0,0,0,0,0,3,6,0,1
"Nbeal2-006_457",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nbeal2-002_1869",4,0,0,0,1,8,0,0,0,0,0,0,0,0
"Ccdc12-001_834",42,70,74,56,43,86,86,38,0,0,47,50,0,0
"Ccdc12-002_451",0,0,5,0,0,0,0,0,0,0,13,0,0,0
"Ccdc12-010_599",0,0,4,0,14,0,9,0,0,104,5,0,0,0
"Pth1r-001_2201",0,1,1,0,2,2,4,2,0,0,0,4,0,0
"Pth1r-201_2219",8,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pth1r-002_2307",0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Pth1r-004_682",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pth1r-005_830",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pth1r-003_508",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myl3-005_737",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myl3-001_937",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myl3-002_575",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myl3-003_614",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prss42-001_1584",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prss44-001_1838",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prss44-002_1201",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prss44-004_679",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prss43-001_2327",4,0,0,7,2,1,1,2,6,0,0,0,20,3
"Prss45-002_1232",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Prss45-001_1208",0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Prss46-001_1257",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prss46-002_1211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prss50-001_1456",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prss50-002_689",0,0,0,0,0,0,5,0,0,0,0,0,0,0
"Tmie-001_2802",0,0,0,0,0,2,1,0,0,0,1,1,0,0
"Als2cl-003_5079",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"Als2cl-001_5056",1,2,3,2,4,2,2,2,2,0,0,7,0,0
"Als2cl-006_478",0,0,0,0,0,0,0,0,0,0,0,0,0,94
"Als2cl-002_5150",0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Gm590-001_499",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tdgf1-001_1932",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tdgf1-004_1290",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tdgf1-003_502",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tdgf1-002_786",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lrrc2-001_3657",1,1,1,2,1,0,3,0,0,0,0,1,6,0
"Lrrc2-003_666",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lrrc2-002_520",0,0,0,0,0,4,0,0,0,0,0,0,0,0
"Rtp3-001_2463",2,1,0,3,3,1,2,2,0,11,1,1,0,0
"Rtp3-201_1425",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rtp3-002_703",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ltf-004_616",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ltf-003_567",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ltf-010_269",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ltf-001_2743",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ltf-006_675",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ltf-007_643",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ltf-002_233",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ltf-012_373",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ltf-005_511",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ccrl2-002_2459",0,0,0,2,0,0,0,4,20,0,5,0,0,0
"Ccrl2-001_1864",4,4,2,0,5,3,2,4,44,4,0,4,26,6
"Ccrl2-003_569",6,2,8,7,3,8,0,9,0,0,0,11,0,0
"Lrrfip2-007_848",0,0,0,0,0,0,0,10,16,0,3,0,0,46
"Lrrfip2-201_3260",0,0,10,4,0,0,8,0,0,0,5,0,0,0
"Lrrfip2-003_1839",12,22,22,29,11,21,29,13,15,77,14,22,0,0
"Lrrfip2-001_3191",11,8,0,0,5,9,5,3,6,0,0,2,0,0
"Lrrfip2-004_1819",0,0,2,2,0,0,0,0,0,0,0,0,0,0
"Lrrfip2-005_1500",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lrrfip2-006_450",0,1,0,0,7,0,0,0,17,0,0,0,0,0
"Lrrfip2-009_605",0,0,0,0,5,0,0,0,67,0,0,0,0,0
"Mlh1-002_3762",0,1,0,0,2,5,2,0,0,0,0,0,0,2
"Mlh1-001_2754",5,9,10,10,5,2,6,3,0,2,9,3,0,3
"Mlh1-008_465",0,0,1,7,0,15,2,5,0,0,0,0,80,0
"Mlh1-006_697",0,0,0,11,0,3,5,0,0,0,0,0,0,31
"Epm2aip1-002_4245",6,6,18,0,4,12,3,7,0,0,6,9,3,3
"Epm2aip1-001_7149",46,38,42,54,28,47,29,16,26,40,18,27,7,12
"Trank1-003_10520",149,123,124,132,73,97,285,56,52,44,60,16,52,302
"Trank1-007_560",15,10,37,17,0,0,33,0,0,0,0,0,0,0
"Dclk3-001_3005",23,16,27,8,13,26,37,12,9,2,3,0,0,44
"Stac-002_2241",2,0,3,1,6,1,1,2,0,0,4,0,0,0
"Stac-001_2644",10,19,20,11,0,0,0,7,0,0,0,0,0,0
"Arpp21-015_2991",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arpp21-201_3181",0,0,0,0,0,0,2,0,0,0,0,0,0,20
"Arpp21-202_3316",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arpp21-203_3310",0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Arpp21-014_2996",29,44,39,38,41,7,33,18,20,39,33,1,0,0
"Arpp21-001_3952",14,19,9,24,0,18,2,13,0,0,0,0,0,0
"Arpp21-005_3254",11,7,21,5,24,27,5,2,0,0,4,31,0,0
"Arpp21-013_2382",23,0,0,0,0,0,0,0,74,19,13,0,0,0
"Arpp21-007_2805",4,3,2,3,1,0,8,1,0,0,0,0,0,0
"Arpp21-002_1857",14,21,5,0,9,0,26,0,0,0,9,4,0,33
"Arpp21-006_1687",5,2,0,4,0,0,0,0,0,0,0,0,0,0
"Arpp21-021_722",0,0,10,0,0,15,0,0,0,0,0,0,0,0
"Arpp21-020_639",0,0,0,9,0,0,0,0,0,0,0,0,0,0
"Arpp21-018_672",0,0,17,0,0,0,0,0,0,0,0,0,0,0
"Arpp21-205_3419",5,3,9,24,14,6,45,5,0,0,13,5,0,0
"Arpp21-204_3366",0,5,2,0,0,19,14,0,23,19,0,0,27,96
"Pdcd6ip-001_5951",31,23,22,21,18,19,20,12,4,2,13,24,0,7
"Pdcd6ip-002_3223",9,10,15,18,0,4,11,9,35,36,5,2,29,27
"Clasp2-203_5627",89,69,74,77,48,81,48,47,25,75,59,68,13,55
"Clasp2-201_5624",15,16,31,27,27,7,20,0,39,0,3,0,19,0
"Clasp2-202_4112",5,9,14,12,2,0,19,3,7,75,12,8,0,34
"Ubp1-202_3850",61,61,66,91,53,65,84,43,0,0,38,0,0,126
"Ubp1-201_3742",0,11,8,7,4,5,19,0,68,49,21,19,0,0
"Ubp1-203_2111",0,3,9,12,0,0,0,9,0,0,0,14,34,0
"Fbxl2-005_1620",0,18,0,13,0,7,19,11,0,4,6,0,15,0
"Fbxl2-001_3464",21,10,12,6,22,5,3,5,0,0,14,5,0,28
"Fbxl2-002_2257",29,15,16,33,18,14,8,13,0,0,0,18,0,0
"Susd5-201_3874",1,0,1,1,1,1,0,1,7,0,2,4,6,0
"4921528I07Rik-201_2698",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bcl2a1c-001_444",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crtap-001_1674",3,5,3,5,7,5,6,2,8,12,2,0,0,7
"Glb1-201_2395",16,21,14,15,14,7,12,16,0,11,17,9,29,0
"Tmppe-201_6855",12,9,8,9,4,3,6,3,4,2,6,1,14,1
"Ccr4-201_2787",0,1,0,0,2,0,2,0,0,2,0,0,0,0
"Trim71-001_9332",4,2,2,1,1,1,2,1,0,0,0,2,0,9
"C130032M10Rik-201_728",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Cnot10-201_2979",53,57,45,68,39,45,49,27,60,28,25,33,16,81
"Dync1li1-201_2601",91,107,91,88,83,54,69,57,30,103,65,61,54,53
"Cmtm6-201_3352",17,13,13,14,16,9,13,26,64,15,19,22,0,0
"Cmtm7-201_1136",0,2,0,0,0,0,2,11,0,0,0,11,0,0
"Cmtm7-202_1037",0,0,1,0,2,0,0,0,0,0,2,0,0,0
"Cmtm8-201_1064",0,2,2,0,9,0,0,0,0,0,6,0,0,4
"Gpd1l-001_4391",55,67,80,62,38,26,39,38,23,37,31,25,22,38
"Gpd1l-004_2543",23,0,0,0,0,8,0,0,0,0,4,0,0,0
"Gpd1l-003_1436",14,0,0,30,12,0,0,0,0,7,0,9,83,0
"Osbpl10-004_2477",6,7,22,3,0,4,7,6,0,0,5,4,0,0
"Osbpl10-003_2158",0,14,0,8,16,3,3,10,6,0,13,0,0,0
"Osbpl10-007_1089",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Osbpl10-001_2196",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Osbpl10-006_448",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Osbpl10-201_1872",7,0,1,7,0,0,0,0,0,0,0,0,0,0
"Rps27rt-001_370",0,26,0,0,0,0,108,0,0,0,0,0,0,0
"Stt3b-201_4195",67,69,76,58,42,36,47,31,39,32,32,18,81,47
"Gadl1-002_1729",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gadl1-201_3652",1,1,2,4,0,1,2,1,0,0,1,0,0,0
"Gadl1-001_1763",0,0,0,0,0,0,0,0,15,0,0,0,0,0
"Tgfbr2-202_4785",5,3,0,0,0,0,0,0,0,0,5,0,0,0
"Tgfbr2-201_4710",0,0,3,6,3,6,5,8,19,21,0,15,0,1
"Rbms3-001_7908",2,2,6,6,6,3,0,2,3,0,4,1,0,0
"Rbms3-006_3320",0,0,0,0,0,0,0,1,0,0,0,0,14,0
"Rbms3-007_1631",0,0,0,8,0,0,0,0,0,21,0,2,0,2
"Rbms3-009_2164",0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Rbms3-012_2126",1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Rbms3-008_2234",0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Rbms3-002_1983",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rbms3-011_585",0,0,0,0,0,8,0,0,0,0,0,0,0,0
"Rbms3-010_619",0,0,0,0,11,0,0,0,0,0,0,0,0,0
"Azi2-001_3396",16,38,35,37,18,14,18,15,19,14,20,11,7,21
"Azi2-002_2156",0,0,10,0,0,0,0,0,0,0,0,0,0,0
"Azi2-003_2499",3,9,2,1,8,2,6,3,12,14,1,17,9,0
"Azi2-004_1817",7,3,11,4,4,2,11,2,0,0,3,5,0,0
"Azi2-009_1407",18,1,0,0,0,0,7,13,0,0,0,11,0,0
"Azi2-006_742",21,3,0,3,0,4,4,0,13,6,0,0,0,0
"Azi2-010_735",9,7,0,29,16,23,8,0,0,0,15,0,0,28
"Cmc1-201_1181",25,14,16,13,10,17,9,8,0,0,12,4,0,0
"Eomes-003_2869",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Eomes-001_3560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eomes-002_1647",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Golga4-001_7583",13,11,13,15,8,4,10,11,0,34,8,2,0,0
"Golga4-003_2858",20,11,11,10,4,7,5,0,0,0,0,19,0,48
"Golga4-011_1363",0,0,0,0,2,0,1,0,0,0,0,0,0,0
"Golga4-012_1237",4,0,5,5,0,0,9,0,0,1,0,0,0,27
"Golga4-004_4461",14,20,17,24,15,15,14,7,25,0,8,11,5,43
"Golga4-007_615",0,0,0,0,0,0,0,0,175,0,0,1,0,0
"Golga4-008_796",2,9,12,0,3,7,1,11,0,0,14,0,0,0
"Itga9-001_7020",0,1,0,0,1,1,0,1,0,1,1,4,0,1
"Itga9-002_1935",0,0,0,4,0,0,1,2,0,23,0,0,0,3
"Itga9-004_649",0,3,5,2,13,0,13,0,0,0,1,0,0,0
"Ctdspl-001_4589",10,17,17,15,9,10,21,8,11,0,10,13,5,18
"Ctdspl-003_798",6,0,3,18,0,0,0,0,0,0,0,0,0,0
"Vill-001_2909",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vill-002_2440",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Vill-010_360",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vill-004_1645",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vill-005_1411",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vill-007_477",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vill-006_558",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plcd1-201_2651",4,7,8,5,6,5,9,8,10,2,6,5,9,12
"Dlec1-201_5263",0,0,0,0,0,0,0,0,2,0,1,0,0,0
"Dlec1-001_5815",0,1,2,2,1,0,1,1,0,0,0,2,0,0
"Dlec1-003_2746",0,1,2,1,0,1,0,0,0,0,0,0,0,0
"Acaa1b-001_1689",0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Gm10608-201_2509",3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a14-001_2213",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a14-201_2110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a14-003_589",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a14-002_340",0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Slc22a13-201_1980",0,1,2,1,0,1,0,0,0,0,0,0,0,26
"Oxsr1-001_4647",20,19,25,29,21,15,21,15,0,30,26,23,0,17
"Oxsr1-002_2433",0,1,0,0,0,0,0,0,5,0,0,0,48,0
"Oxsr1-003_507",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myd88-001_1960",9,8,14,4,7,10,3,6,0,11,5,20,24,4
"Myd88-003_379",0,2,7,0,0,0,14,5,0,85,0,0,0,0
"Acaa1a-005_646",0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Acaa1a-006_840",0,0,14,0,0,22,18,9,0,0,5,20,0,105
"Acaa1a-001_1762",90,65,44,72,71,44,88,43,0,65,56,63,0,25
"Acaa1a-003_1219",0,3,0,0,0,27,0,0,75,0,0,0,0,0
"Acaa1a-004_996",0,1,4,0,0,0,0,0,0,0,0,0,0,0
"Acaa1a-007_768",0,0,9,0,0,0,8,0,34,0,0,0,0,0
"Xylb-201_3860",1,3,1,5,6,4,5,1,0,20,3,2,0,5
"Acvr2b-201_1729",0,3,0,1,0,0,4,0,0,0,0,0,0,0
"Acvr2b-202_1696",1,0,5,13,4,0,0,6,0,0,2,7,0,0
"Exog-201_3852",1,3,5,1,7,3,3,1,0,0,4,5,0,0
"Exog-202_2572",9,8,9,12,9,5,7,5,5,15,9,7,0,8
"Scn5a-201_8287",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scn5a-001_8453",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scn5a-002_7536",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Scn5a-003_359",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scn10a-201_6416",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scn11a-201_5837",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Wdr48-201_3821",36,33,37,39,39,24,37,22,22,28,33,26,18,70
"Cx3cr1-202_3156",21,8,0,6,0,0,0,10,104,83,13,43,0,0
"Cx3cr1-201_3729",18,14,21,24,21,17,21,52,26,0,29,44,85,46
"Gorasp1-201_3483",13,19,23,19,24,28,17,7,12,8,14,27,0,4
"Ttc21a-001_4182",0,0,0,3,0,0,0,0,0,0,0,1,0,0
"Csrnp1-201_2870",14,25,34,30,39,24,47,29,63,67,29,47,48,53
"Xirp1-201_5839",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ccr8-201_1156",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc25a38-001_1791",18,15,13,13,21,15,12,17,0,26,14,16,0,15
"Slc25a38-005_682",0,0,2,0,0,12,0,0,0,0,0,0,0,0
"Slc25a38-006_961",0,0,1,0,0,0,0,0,0,0,0,3,0,0
"Slc25a38-003_991",0,0,0,9,0,0,0,0,0,0,0,0,0,0
"Rpsa-201_1861",275,318,292,297,277,373,505,558,510,206,336,427,324,359
"Mobp-001_1501",20,3,14,54,34,35,18,5,65,80,90,119,300,64
"Mobp-002_3286",1,3,17,30,4,33,11,19,0,97,58,100,101,17
"Mobp-201_3207",5,4,0,0,20,0,0,0,22,0,21,13,0,0
"Mobp-003_2609",63,47,74,445,370,295,186,73,284,455,1106,788,608,296
"Myrip-001_4906",19,23,23,26,23,40,15,16,8,36,18,35,5,29
"Myrip-002_782",0,0,13,0,0,0,0,0,0,0,0,0,0,0
"Eif1b-201_917",223,154,180,140,310,297,208,144,83,192,201,210,60,42
"Entpd3-001_3444",0,2,2,2,3,2,3,1,0,0,4,0,0,10
"Rpl14-201_935",323,423,362,376,419,455,532,507,324,293,366,298,584,436
"5830454E08Rik-201_727",0,2,11,0,0,0,6,0,0,0,16,8,0,0
"Ctnnb1-004_364",0,2,0,0,0,0,10,0,208,0,0,0,0,0
"Ctnnb1-001_3623",133,152,165,213,82,134,157,101,0,79,181,0,206,150
"Ctnnb1-002_3548",24,0,5,0,0,0,0,2,0,93,0,42,0,0
"Ctnnb1-201_3422",73,71,23,6,123,109,108,56,212,1,2,105,2,87
"Ctnnb1-012_795",0,0,0,0,0,0,1,0,0,68,0,0,0,0
"Ctnnb1-006_714",0,0,0,5,0,41,7,14,0,0,3,4,0,9
"Ctnnb1-011_2222",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ctnnb1-013_692",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ctnnb1-005_505",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ctnnb1-009_886",13,7,14,27,5,9,10,0,0,0,0,0,0,26
"Ulk4-001_4103",0,0,6,5,6,0,0,3,0,0,3,0,0,0
"Ulk4-007_3900",0,4,0,0,0,0,5,1,0,0,0,0,0,0
"Ulk4-002_4200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ulk4-005_3898",0,5,0,2,0,1,0,0,0,0,0,1,0,0
"Ulk4-006_1751",4,0,0,2,0,0,0,0,0,0,0,0,14,4
"Trak1-001_4052",13,19,16,23,2,0,4,21,0,0,4,0,0,1
"Trak1-003_3533",17,21,26,25,12,13,23,23,5,9,15,44,0,21
"Trak1-013_5058",0,2,0,21,0,31,0,0,0,0,17,0,0,0
"Trak1-012_2197",3,3,2,1,0,5,2,0,24,0,0,0,0,0
"Trak1-007_462",0,0,0,0,0,0,0,7,0,0,0,0,0,0
"Trak1-004_4827",65,47,63,53,57,16,62,46,46,24,23,48,11,98
"Trak1-008_434",0,4,0,34,0,0,0,9,0,0,0,0,0,0
"Trak1-010_918",35,22,36,31,12,17,21,3,0,0,0,0,30,58
"Trak1-011_4043",16,7,5,15,7,6,8,9,5,0,1,0,0,5
"Trak1-014_736",32,0,14,0,1,23,0,4,52,0,18,0,29,23
"Cck-201_685",1179,1487,1578,1503,1732,1845,205,1280,1590,1255,1400,624,619,62
"Lyzl4-002_996",2,0,0,1,0,0,0,0,0,0,0,0,0,0
"Lyzl4-001_959",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Lyzl4-003_479",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vipr1-001_4902",10,10,13,14,9,14,16,4,0,6,8,3,0,11
"Sec22c-201_5656",14,11,20,20,12,15,13,9,25,27,14,14,12,0
"Sec22c-001_3242",0,1,0,0,0,0,2,0,0,0,0,1,0,6
"Sec22c-003_938",2,0,0,10,0,2,0,0,7,0,0,0,0,0
"Sec22c-002_404",0,0,0,5,0,0,24,0,0,0,0,0,0,0
"Deb1-201_517",70,116,93,72,102,48,111,74,112,281,89,98,0,146
"Nktr-002_2576",4,7,11,21,0,5,9,5,0,13,3,5,0,8
"Nktr-001_7022",30,35,36,50,34,33,57,19,26,31,29,22,17,28
"Nktr-009_717",0,5,12,0,0,9,4,0,0,0,10,0,0,0
"Nktr-010_407",0,0,0,0,11,0,0,0,0,0,0,0,0,0
"Nktr-003_1460",0,6,7,11,0,0,8,9,0,0,1,4,0,0
"Nktr-006_2942",0,5,9,3,0,0,3,0,26,0,0,0,0,0
"Nktr-007_452",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Nktr-013_539",12,15,10,0,0,0,18,6,0,35,10,10,0,1
"Nktr-014_811",6,0,0,2,18,0,0,2,0,0,0,0,18,0
"Zfp651-201_6353",21,28,30,28,25,26,34,29,18,26,18,29,7,37
"Klhl40-201_2455",2,5,4,1,1,5,17,1,0,0,0,4,0,21
"Hhatl-201_1870",0,3,4,0,2,0,17,0,0,0,4,0,0,2
"Hhatl-202_1660",10,5,3,3,0,7,8,5,0,8,0,21,0,0
"Ccdc13-001_2640",2,2,4,2,0,2,6,2,0,0,3,3,0,0
"Ccdc13-006_1000",0,1,5,0,1,4,0,0,0,0,7,8,0,0
"Ccdc13-007_969",0,0,0,5,3,11,4,0,0,0,0,0,0,9
"Higd1a-201_1873",46,57,50,73,73,82,47,47,7,43,65,38,51,2
"Ackr2-201_2784",1,7,5,6,0,0,0,2,0,0,2,0,0,0
"Cyp8b1-001_1950",0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1700048O20Rik-201_1642",6,6,6,8,11,4,12,5,0,0,6,11,0,12
"Fam198a-201_3622",2,3,2,4,1,6,2,2,7,0,6,3,0,0
"Pomgnt2-201_2369",39,38,32,24,43,37,22,23,28,39,26,25,20,11
"Snrk-005_641",0,7,10,0,0,0,2,2,0,0,0,0,0,0
"Snrk-009_572",0,8,0,7,0,0,0,7,0,0,0,2,0,0
"Snrk-001_4722",28,38,31,23,31,32,33,23,15,21,26,17,24,28
"Snrk-002_1664",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Snrk-004_448",0,14,17,0,16,8,3,16,0,0,15,0,0,25
"Snrk-003_3101",9,12,16,26,2,0,0,4,14,0,4,0,0,0
"Ano10-201_2599",5,8,7,7,9,14,7,7,5,30,8,10,0,10
"Abhd5-001_3157",7,6,0,0,0,0,0,0,0,0,7,0,0,0
"Abhd5-002_1386",0,0,0,11,3,0,0,0,0,0,0,0,18,0
"Abhd5-003_2576",0,0,8,7,4,10,5,4,15,0,0,2,18,1
"Abhd5-006_710",3,0,2,2,4,0,4,8,0,0,3,29,0,0
"Abhd5-004_561",0,0,0,0,0,0,7,0,0,0,0,14,0,0
"Topaz1-201_4969",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcaim-001_3049",0,12,11,16,0,5,8,0,0,0,8,8,0,9
"Tcaim-003_2909",13,0,0,0,6,7,0,9,4,2,0,2,0,0
"Gm35549-001_644",15,4,2,0,0,0,5,0,0,0,0,0,0,0
"Gm35549-003_1009",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm35549-004_735",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp445-201_2961",79,64,75,74,31,49,79,29,22,33,28,27,31,79
"Zkscan7-201_2228",3,2,2,1,3,1,0,2,29,3,2,0,0,0
"Zfp105-001_2010",0,1,1,4,3,2,2,3,0,0,4,12,36,0
"Zfp105-002_753",0,1,0,15,0,0,0,0,0,0,0,0,0,0
"1110059G10Rik-001_3361",3,5,3,3,2,2,4,3,0,0,6,0,7,0
"1110059G10Rik-002_723",32,10,8,2,29,11,15,13,0,0,3,0,0,0
"Kif15-201_4815",0,0,0,0,0,0,2,0,0,0,0,0,5,0
"Tmem42-201_1044",15,21,28,26,17,30,17,13,155,0,8,20,0,0
"Tgm4-001_2770",0,1,1,1,1,0,2,1,0,0,0,0,0,0
"Zdhhc3-001_5380",1,2,1,3,2,2,2,1,0,2,2,3,0,11
"Zdhhc3-003_5151",14,17,17,5,12,12,10,11,9,23,10,4,0,9
"Zdhhc3-008_2492",30,21,29,33,17,6,18,21,22,0,22,6,0,13
"Zdhhc3-005_1633",0,3,5,18,0,22,5,0,0,0,0,12,30,0
"Zdhhc3-004_1727",3,2,0,0,0,0,0,2,0,5,0,0,0,0
"Zdhhc3-010_600",0,0,0,0,0,0,7,0,0,0,0,26,0,34
"Zdhhc3-009_811",0,0,0,0,1,0,0,0,0,0,6,0,0,0
"Zdhhc3-006_906",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Zdhhc3-011_793",0,0,0,3,0,0,0,0,0,0,0,0,0,0
